image filename;Area;Mean red;StdDev red;Mode red;Min red;Max min;Perim.;Circ.;Feret;IntDen;Median red;Skew red;Kurt red;RawIntDen red;MinFeret;AR;Solidity;Mean blue;Mean green;StDev blue;StdDev green;Mode blue;Mode green;Min blue;Min green;Max blue;Max green;Median blue;Median green;Skew blue;Skew green;Kurt blue;Kurt green;Class
95-8-12-4_43_1.jpg ;21405;100.653;43.063;67;52;214;555.512;0.872;174.413;2154479;78;0.838;-0.881;2154479;160.513;1.039;0.987;123.135;46.952;26.502;47.973;96;10;87;3;201;191;116;19;0.502;0.975;-1.081;-0.566;Lymphocyte
95-8-13-4_362_1.jpg ;196390;175.162;38.696;195;43;214;5425.546;0.084;813.173;34400089;194;-1.78;2.278;34400089;575.0;1.21;0.594;164.709;155.174;21.132;52.841;181;188;85;5;204;203;175;185;-1.296;-1.464;0.63;1.004;Neutrophil
95-8-27-1_319_1.jpg ;64193;177.683;21.964;183;127;224;959.703;0.876;320.258;11405977;181;-0.368;-0.801;11405977;261.002;1.235;0.992;132.798;101.013;14.858;47.548;129;115;91;11;174;180;133;116;0.002;-0.567;-0.839;-1.013;Eosinophil
95-7-24-2_334_1.jpg ;26386;143.291;40.431;96;78;235;626.784;0.844;221.206;3780865;138;0.166;-1.495;3780865;156.379;1.444;0.987;126.087;69.418;26.865;56.937;100;13;84;4;188;183;120;42;0.2;0.354;-1.461;-1.574;Lymphocyte
95-8-13-6_44_1.jpg ;158063;207.704;34.57;226;88;243;5822.801;0.059;813.173;32830272;224;-1.616;1.076;32830272;575.0;1.175;0.478;174.646;169.153;23.053;42.905;188;194;100;41;204;201;185;192;-1.595;-1.584;1.012;0.85;Eosinophil
95-7-24-2_356_1.jpg ;22160;158.04;41.225;185;62;224;660.098;0.639;216.67;3502158;177;-0.75;-0.83;3502158;157.885;1.348;0.877;129.163;88.009;20.619;50.83;140;10;83;0;172;174;135;104;-0.41;-0.358;-1.028;-1.351;Neutrophil
95-8-10-1_385_1.jpg ;35507;173.922;29.936;208;115;242;710.524;0.884;222.524;6175457;179;-0.116;-1.574;6175457;201.588;1.081;0.99;140.153;91.652;20.202;58.684;161;158;98;10;191;181;142;86;-0.107;0.01;-1.525;-1.821;Lymphocyte
95-8-10-1_1193_1.jpg ;107813;209.692;38.286;231;74;245;4860.634;0.057;813.173;22607484;229;-1.854;2.305;22607484;575.0;1.168;0.326;169.555;166.713;20.915;56.93;183;204;88;4;203;210;178;196;-1.537;-1.662;1.46;1.453;Neutrophil
95-8-10-1_847_2.jpg ;17844;101.265;27.826;84;73;207;502.215;0.889;154.693;1806979;88;1.554;1.218;1806979;147.362;1.033;0.988;108.093;31.758;18.204;34.478;95;10;86;2;185;160;101;15;1.272;1.694;0.769;1.646;Lymphocyte
95-8-8-1_506_1.jpg ;44259;135.74;41.422;169;59;213;792.08;0.886;259.002;6007724;154;-0.412;-1.412;6007724;228.954;1.092;0.988;125.358;74.211;19.277;45.016;137;12;77;1;188;169;129;92;-0.099;-0.285;-1.136;-1.485;Neutrophil
95-8-10-1_856_3.jpg ;34144;117.199;34.261;70;51;197;707.578;0.857;234.418;4001648;121;0.067;-1.198;4001648;192.375;1.151;0.982;114.155;53.424;16.365;36.967;91;11;83;1;171;151;114;55;0.25;0.315;-0.74;-1.104;Neutrophil
95-8-8-3_164_1.jpg ;169315;210.296;30.064;225;71;237;5380.114;0.074;813.173;35606288;223;-2.637;6.737;35606288;575.0;1.295;0.512;165.431;163.853;19.632;41.431;173;185;82;5;196;197;173;183;-2.011;-2.31;3.683;4.868;Neutrophil
95-8-8-3_145_1.jpg ;31292;124.8;35.007;88;68;210;677.411;0.857;213.063;3905240;113;0.265;-1.493;3905240;197.4;1.046;0.984;118.742;58.96;19.84;45.413;96;16;87;5;176;162;115;36;0.216;0.404;-1.423;-1.51;Lymphocyte
95-8-12-5_235_1.jpg ;149783;197.432;40.563;221;64;232;5663.796;0.059;813.173;29572022;218;-1.967;2.582;29572022;575.0;1.224;0.453;157.824;152.094;22.022;52.941;175;184;79;5;192;193;167;182;-1.566;-1.693;1.348;1.579;Neutrophil
95-5-10-1_1176_1.jpg ;24164;107.118;60.32;12;6;204;590.156;0.872;190.0;2588404;127;-0.367;-1.371;2588404;169.706;1.106;0.987;123.124;68.382;26.772;46.591;85;8;69;2;187;185;124;75;0.033;0.064;-1.124;-1.211;Neutrophil
95-9-4-6_142_3.jpg ;20934;131.545;24.743;113;94;232;629.186;0.665;230.202;2753770;126;1.347;1.454;2753770;145.3;1.52;0.963;128.686;41.72;16.923;32.561;122;24;98;8;201;188;124;29;1.274;1.8;1.421;2.443;Monocyte
95-5-10-1_337_1.jpg ;49870;154.32;55.234;198;42;225;840.607;0.887;269.596;7695957;186;-0.685;-1.232;7695957;242.793;1.087;0.991;133.238;94.013;26.334;55.976;152;10;79;0;178;177;144;121;-0.541;-0.51;-1.214;-1.423;Neutrophil
95-8-8-1_295_1.jpg ;36283;114.313;24.135;96;72;224;757.855;0.794;253.332;4147626;110;1.057;0.852;4147626;184.832;1.314;0.969;104.351;28.516;15.786;24.413;92;11;76;0;163;154;101;20;1.048;1.734;0.582;2.45;Monocyte
95-8-8-3_57_1.jpg ;63637;161.775;24.444;186;109;214;994.756;0.808;325.467;10294871;162;-0.082;-1.33;10294871;261.394;1.21;0.964;138.744;86.252;16.991;47.947;156;137;93;9;177;177;140;81;-0.134;0.095;-1.364;-1.627;Monocyte
95-8-8-1_446_1.jpg ;49664;154.905;41.25;184;76;220;834.607;0.896;265.754;7693187;174;-0.542;-1.263;7693187;243.245;1.071;0.991;125.933;80.675;21.537;47.231;138;8;75;2;177;167;132;100;-0.363;-0.348;-1.059;-1.421;Neutrophil
95-8-10-1_180_1.jpg ;16962;117.271;27.986;100;87;216;499.529;0.854;175.034;1989156;105;1.455;1.051;1989156;131.0;1.347;0.986;120.636;43.319;17.92;39.356;109;17;87;5;192;173;114;24;1.249;1.487;0.706;0.903;Lymphocyte
95-8-24-1_20_3.jpg ;21063;110.133;32.865;84;63;216;547.772;0.882;173.589;2319734;97;1.107;0.069;2319734;160.365;1.06;0.989;112.118;35.43;23.494;37.414;92;10;74;0;181;158;106;16;0.624;1.295;-0.685;0.34;Lymphocyte
95-8-8-3_148_1.jpg ;43158;144.879;47.466;197;54;219;794.181;0.86;267.748;6252667;163;-0.398;-1.333;6252667;205.473;1.292;0.991;128.055;83.504;22.638;54.262;157;12;82;2;179;180;132;98;-0.152;-0.07;-1.197;-1.457;Neutrophil
95-8-10-1_653_1.jpg ;36994;148.721;43.531;185;64;224;721.11;0.894;223.707;5501770;169;-0.45;-1.408;5501770;212.653;1.043;0.99;119.432;73.944;19.675;47.063;138;8;59;0;169;170;124;95;-0.191;-0.318;-1.242;-1.518;Neutrophil
95-9-4-7_27_1.jpg ;19196;91.256;33.646;67;55;211;520.458;0.891;163.811;1751741;75;1.342;0.491;1751741;152.0;1.073;0.987;109.61;35.705;22.563;35.363;93;15;65;5;193;162;100;17;1.103;1.524;0.007;0.997;Lymphocyte
95-8-10-1_741_3.jpg ;26793;128.949;24.155;126;78;217;616.784;0.885;201.301;3454933;124;0.691;-0.028;3454933;170.503;1.166;0.989;125.915;47.363;17.375;38.674;120;32;94;1;185;170;121;31;0.898;1.381;0.000724;0.625;Lymphocyte
95-8-8-3_156_1.jpg ;25486;131.104;30.079;104;86;223;598.742;0.893;190.058;3341309;119;0.633;-0.963;3341309;171.283;1.083;0.989;125.433;52.123;19.868;43.912;107;18;91;3;192;168;118;28;0.556;0.931;-0.94;-0.669;Lymphocyte
95-8-13-4_18_1.jpg ;53416;138.035;47.364;175;39;210;874.975;0.877;291.343;7373292;163;-0.622;-1.22;7373292;237.134;1.208;0.992;134.989;76.364;17.256;43.865;145;11;92;0;182;170;138;94;-0.292;-0.387;-0.82;-1.331;Neutrophil
95-8-10-1_917_1.jpg ;46350;159.742;37.896;184;77;230;811.335;0.885;253.19;7404031;175;-0.614;-0.97;7404031;238.266;1.048;0.991;119.739;78.473;19.314;45.161;132;13;73;0;169;171;123;95;-0.138;-0.378;-0.971;-1.318;Neutrophil
20190604_110533_1.jpg ;56434;136.907;16.028;129;83;207;894.59;0.886;284.345;7726198;133;1.291;1.76;7726198;258.825;1.083;0.991;144.609;93.585;7.327;21.054;143;80;91;33;183;183;143;86;0.488;1.63;0.68;2.333;Basophil
95-8-13-4_201_1.jpg ;49283;134.797;51.582;182;34;216;839.921;0.878;264.439;6643210;159;-0.523;-1.311;6643210;241.47;1.086;0.992;127.774;78.022;21.901;49.986;139;9;70;0;176;174;132;96;-0.226;-0.255;-1.147;-1.45;Neutrophil
95-8-12-3_34_1.jpg ;44937;154.209;42.377;189;59;225;834.365;0.811;263.685;6929689;169;-0.54;-1.077;6929689;233.733;1.077;0.962;122.403;73.146;19.185;45.182;102;15;80;3;171;165;124;83;-0.016;-0.149;-1.07;-1.415;Neutrophil
95-8-10-1_390_2.jpg ;42222;163.198;34.741;199;89;230;803.235;0.822;242.662;6890544;167;-0.082;-1.41;6890544;229.342;1.031;0.978;135.508;86.23;17.122;49.731;120;26;90;9;187;188;136;92;0.1;0.004;-1.103;-1.553;Neutrophil
95-7-24-2_287_1.jpg ;34292;120.279;43.993;156;31;230;716.666;0.839;226.365;4124592;126;-0.133;-0.987;4124592;193.32;1.167;0.981;124.734;61.468;19.577;41.723;106;8;87;0;195;188;124;61;0.309;0.366;-0.702;-0.777;Neutrophil
95-8-1-1_40_1.jpg ;12766;118.455;30.539;82;77;201;488.073;0.673;180.205;1512200;111;0.511;-0.802;1512200;97.792;1.831;0.954;109.403;44.107;16.971;31.837;93;12;84;4;165;134;106;34;0.89;0.643;0.201;-0.573;Neutrophil
95-8-22-4_93_2.jpg ;52356;164.543;36.198;188;82;214;858.406;0.893;273.807;8614800;184;-0.777;-1.094;8614800;246.0;1.103;0.992;143.287;103.542;17.59;52.633;148;140;81;7;189;178;149;129;-0.594;-0.649;-0.887;-1.26;Neutrophil
95-8-10-1_546_1.jpg ;183041;195.892;24.073;204;86;225;5536.208;0.075;813.173;35856227;204;-2.648;6.969;35856227;575.0;1.136;0.554;163.327;163.088;14.709;37.03;172;179;92;9;192;193;169;179;-1.903;-2.621;3.172;6.478;Neutrophil
95-8-8-1_15_1.jpg ;38238;97.802;43.686;116;15;208;770.08;0.81;276.463;3739741;109;-0.074;-1.078;3739741;184.0;1.51;0.988;133.164;57.159;20.234;41.783;139;8;88;0;219;207;135;63;0.343;0.459;0.07;-0.532;Neutrophil
95-8-12-4_155_1.jpg ;29468;123.934;39.109;82;74;204;654.441;0.865;219.112;3652099;107;0.573;-1.296;3652099;173.351;1.272;0.987;119.71;53.06;23.14;49.978;90;16;86;4;174;167;113;23;0.383;0.783;-1.265;-1.093;Lymphocyte
95-8-20-3_116_1.jpg ;12876;135.381;31.373;113;80;203;462.617;0.756;167.323;1743161;123;0.362;-1.325;1743161;100.589;1.686;0.968;127.515;56.746;14.774;37.212;117;23;92;10;172;152;123;39;0.498;0.54;-0.871;-1.21;Neutrophil
95-8-24-1_167_1.jpg ;55585;168.425;23.368;194;115;230;889.276;0.883;280.189;9361925;161;0.183;-1.32;9361925;260.81;1.037;0.991;121.818;65.03;18.327;46.214;106;26;83;3;172;175;117;39;0.215;0.41;-1.251;-1.551;Monocyte
95-5-10-1_684_2.jpg ;45030;151.613;30.75;142;94;234;799.352;0.886;260.354;6827137;145;0.297;-1.054;6827137;230.215;1.105;0.991;134.201;60.291;21.272;45.41;116;20;95;7;193;186;129;38;0.352;0.785;-1.133;-0.852;Monocyte
95-8-20-3_68_1.jpg ;28343;159.667;34.439;191;87;228;716.683;0.693;271.774;4525444;169;-0.385;-1.174;4525444;150.908;1.682;0.976;135.077;85.515;15.883;45.161;121;27;94;8;180;179;136;95;0.002;-0.23;-1.007;-1.299;Neutrophil
95-8-8-2_313_1.jpg ;20028;136.399;41.601;174;51;207;575.536;0.76;195.133;2731806;149;-0.385;-1.249;2731806;138.749;1.249;0.961;126.321;66.197;16.96;44.092;106;11;94;3;174;165;126;73;0.119;0.053;-0.906;-1.432;Neutrophil
95-8-10-1_201_1.jpg ;48152;185.397;20.056;204;114;241;830.666;0.877;276.279;8927233;183;0.002;-1.261;8927233;223.0;1.198;0.991;141.352;94.578;18.007;49.829;158;151;96;23;185;188;140;75;-0.095;0.119;-1.401;-1.752;Monocyte
95-9-4-3_88_4.jpg ;159814;196.285;51.712;231;45;239;5221.244;0.074;813.173;31369024;225;-1.425;0.7;31369024;575.0;1.154;0.483;161.366;151.105;30.853;60.843;185;200;69;0;201;205;177;185;-1.243;-1.223;0.307;0.084;Neutrophil
95-8-3-2_349_1.jpg ;27073;127.59;28.349;101;86;216;618.541;0.889;202.566;3454256;117;0.647;-0.708;3454256;174.655;1.158;0.99;141.113;68.394;17.499;48.868;120;25;108;14;195;188;137;42;0.379;0.548;-1.07;-1.305;Lymphocyte
95-8-5-1_57_1.jpg ;50068;139.234;47.301;175;39;198;872.063;0.827;269.119;6971164;166;-0.786;-1.043;6971164;240.988;1.091;0.985;143.691;106.402;16.532;55.133;156;151;95;6;189;181;149;135;-0.623;-0.663;-0.651;-1.241;Neutrophil
95-8-10-1_1235_1.jpg ;128474;208.569;32.009;230;91;241;5922.173;0.046;813.173;26795716;226;-1.7;2.229;26795716;575.0;1.113;0.389;168.969;167.883;19.505;47.896;181;201;87;8;210;213;177;194;-1.008;-1.657;0.083;2.223;Neutrophil
95-8-1-1_313_1.jpg ;27536;150.56;18.404;151;106;255;742.021;0.628;230.868;4145832;148;1.726;5.379;4145832;185.346;1.125;0.849;129.617;52.354;14.241;24.066;125;44;100;12;220;172;127;46;1.985;1.997;6.92;4.544;Monocyte
95-8-8-1_536_2.jpg ;47239;150.486;41.897;180;69;226;815.779;0.892;249.97;7108831;169;-0.484;-1.326;7108831;242.837;1.02;0.992;126.381;77.948;19.685;46.795;99;11;85;1;181;175;130;96;-0.052;-0.272;-1.02;-1.325;Neutrophil
95-5-10-1_1165_2.jpg ;29766;136.775;56.647;160;22;247;662.825;0.851;206.087;4071245;159;-0.588;-0.923;4071245;188.586;1.06;0.982;123.297;67.905;25.23;44.519;133;8;70;0;192;186;128;76;-0.079;0.101;-0.733;-0.873;Neutrophil
95-5-10-1_1097_1.jpg ;21781;63.044;46.956;10;2;183;562.884;0.864;179.981;1373160;57;0.451;-1.013;1373160;160.31;1.105;0.98;107.686;47.295;26.052;40.125;76;8;66;2;189;189;106;38;0.497;0.884;-0.625;-0.157;Neutrophil
95-8-13-3_139_1.jpg ;167708;185.6;33.199;207;73;217;6329.712;0.053;813.173;31126590;204;-1.421;0.626;31126590;575.0;1.107;0.507;145.465;141.936;20.673;42.021;161;170;76;6;172;178;157;167;-1.035;-1.267;-0.474;0.361;Neutrophil
95-5-10-1_1004_1.jpg ;31472;130.085;52.613;160;25;209;676.098;0.865;210.345;4094034;157;-0.673;-1.141;4094034;190.486;1.1;0.99;114.503;66.119;27.947;41.525;129;81;59;0;173;160;127;79;-0.522;-0.23;-1.118;-1.231;Neutrophil
95-5-10-1_768_2.jpg ;16484;79.057;51.331;20;12;191;559.612;0.661;211.047;1303174;62;0.386;-1.375;1303174;114.808;1.793;0.92;121.272;56.813;19.686;45.756;106;12;84;4;185;166;118;36;0.351;0.569;-0.884;-1.171;Neutrophil
95-8-10-1_435_1.jpg ;45612;174.72;30.811;199;106;230;805.779;0.883;247.008;7969345;185;-0.455;-1.162;7969345;239.883;1.013;0.989;135.472;94.879;15.236;48.513;146;23;90;11;174;178;137;113;-0.054;-0.344;-0.941;-1.394;Neutrophil
95-8-3-1_173_1.jpg ;19952;118.515;25.848;116;66;208;622.926;0.646;213.002;2364618;114;0.909;0.601;2364618;143.141;1.627;0.904;108.721;33.633;16.161;25.479;102;20;66;2;185;145;106;24;1.352;1.653;2.225;2.044;Neutrophil
95-8-13-5_82_1.jpg ;25561;97.517;38.362;65;57;198;598.056;0.898;189.679;2492628;78;0.972;-0.617;2492628;173.344;1.087;0.99;121.077;43.994;24.013;46.422;102;11;88;1;181;172;112;17;0.733;1.103;-0.81;-0.358;Lymphocyte
95-9-4-7_25_1.jpg ;44032;128.773;51.166;171;36;210;790.181;0.886;247.718;5670138;152;-0.49;-1.361;5670138;228.863;1.059;0.99;120.684;74.043;23.715;48.219;139;9;51;0;178;167;126;90;-0.249;-0.235;-1.188;-1.461;Neutrophil
95-8-8-2_261_1.jpg ;21189;123.866;37.999;80;48;214;568.517;0.824;178.877;2624599;120;0.114;-1.117;2624599;160.887;1.012;0.972;115.512;44.519;18.252;33.882;101;14;75;0;174;130;112;31;0.386;0.607;-0.726;-1.069;Neutrophil
95-9-4-5_73_1.jpg ;224033;209.71;13.749;215;88;233;4502.532;0.139;813.173;46982060;214;-2.919;11.339;46982060;575.0;1.154;0.678;164.885;170.414;10.292;20.287;169;180;95;28;190;189;169;178;-2.429;-2.648;6.413;6.65;Neutrophil
20190527_111429_0.jpg ;51339;130.379;23.052;109;86;207;880.649;0.832;296.022;6693542;127;0.506;-0.711;6693542;235.467;1.154;0.972;137.888;74.742;9.858;27.994;131;50;112;31;178;174;136;67;0.554;0.863;-0.447;-0.02;Basophil
95-8-12-6_17_1.jpg ;37613;146.264;57.286;196;32;233;737.796;0.868;244.043;5501441;174;-0.535;-1.321;5501441;201.68;1.184;0.989;134.895;84.455;24.443;55.905;157;8;82;0;189;188;140;107;-0.3;-0.279;-1.174;-1.533;Neutrophil
95-8-8-1_227_1.jpg ;35662;115.934;54.681;56;25;221;706.281;0.898;228.65;4134456;129;-0.089;-1.554;4134456;201.936;1.112;0.99;135.102;67.622;23.504;53.419;105;6;79;0;196;187;136;75;0.031;0.141;-1.132;-1.472;Neutrophil
95-9-4-4_41_1.jpg ;27372;110.897;53.201;166;23;199;618.985;0.898;195.389;3035474;123;-0.198;-1.524;3035474;181.569;1.063;0.99;123.148;67.364;21.831;47.759;95;9;80;0;180;169;124;71;-0.049;0.081;-1.076;-1.476;Neutrophil
95-8-24-2_162_2.jpg ;56798;171.713;32.226;186;88;225;907.477;0.867;281.256;9752951;186;-0.881;-0.668;9752951;265.0;1.048;0.988;126.929;92.732;15.459;45.687;133;120;75;5;176;171;129;111;-0.242;-0.706;-0.494;-0.979;Neutrophil
95-8-8-2_348_1.jpg ;164252;207.325;36.388;226;45;242;5386.298;0.071;813.173;34053524;224;-2.357;5.355;34053524;575.0;1.307;0.497;167.417;168.67;20.563;46.584;179;194;72;3;203;204;177;192;-1.72;-2.011;2.142;3.318;Neutrophil
95-8-12-5_221_1.jpg ;14174;110.485;36.939;84;55;215;506.156;0.695;192.003;1566019;94;0.874;-0.483;1566019;113.464;1.759;0.941;110.834;34.408;15.393;33.347;99;10;86;1;166;146;106;16;0.948;1.337;0.006;0.559;Neutrophil
95-5-10-1_915_1.jpg ;25451;136.491;59.49;172;26;243;606.399;0.87;190.263;3473828;160;-0.446;-1.226;3473828;170.646;1.083;0.986;122.014;69.389;23.578;45.766;90;10;77;2;187;187;123;77;0.119;0.1;-0.902;-1.144;Neutrophil
95-8-3-2_183_2.jpg ;27983;165.133;18.189;156;130;220;633.654;0.876;194.031;4620925;161;0.824;-0.004;4620925;183.848;1.032;0.988;137.4;71.181;13.958;37.381;129;49;105;23;184;179;135;55;0.675;1.206;-0.169;0.212;Lymphocyte
95-5-10-1_727_2.jpg ;28903;109.003;53.258;48;21;214;643.571;0.877;210.021;3150512;120;-0.092;-1.487;3150512;174.0;1.189;0.986;123.108;59.641;27.394;46.386;143;9;75;2;195;183;128;64;-0.038;0.278;-1.304;-1.31;Neutrophil
20190531_121357_0.jpg ;56343;128.828;18.775;117;93;203;911.418;0.852;300.017;7258572;125;0.857;0.186;7258572;246.6;1.186;0.98;164.918;82.831;7.407;28.529;161;55;138;40;196;185;164;73;0.6;1.044;0.174;0.327;Basophil
95-5-4-1_173_1.jpg ;44754;136.555;30.168;160;78;198;819.72;0.837;286.163;6111396;146;-0.216;-1.426;6111396;192.593;1.474;0.99;123.826;78.523;10.33;34.972;128;33;94;21;158;159;124;88;0.061;-0.072;-0.836;-1.473;Neutrophil
95-9-4-4_102_1.jpg ;20250;100.956;22.485;91;68;205;545.713;0.854;179.689;2044349;95;1.519;2.286;2044349;146.07;1.205;0.981;97.011;28.363;16.8;24.666;81;14;67;5;174;143;94;19;1.284;1.954;1.587;3.397;Lymphocyte
95-8-8-3_82_1.jpg ;21058;125.068;22.291;126;88;212;565.227;0.828;197.434;2633680;120;1.124;0.939;2633680;133.683;1.483;0.986;111.8;33.911;13.736;25.303;106;15;78;5;176;138;109;25;1.213;1.839;1.621;2.819;Lymphocyte
95-8-13-1_65_2.jpg ;24456;147.464;32.645;179;83;216;677.553;0.669;245.204;3606385;153;-0.187;-1.428;3606385;133.499;1.988;0.911;132.628;74.769;13.7;40.158;144;118;96;12;177;153;134;80;-0.038;-0.062;-0.925;-1.652;Neutrophil
95-5-10-1_363_1.jpg ;26735;104.866;33.668;82;52;197;616.683;0.883;197.8;2803585;92;0.961;-0.394;2803585;174.302;1.109;0.987;123.265;46.377;20.825;44.783;106;16;89;5;188;167;116;22;0.799;1.245;-0.557;-0.009;Lymphocyte
95-5-11-1_247_1.jpg ;21347;100.231;27.361;84;72;185;548.299;0.892;172.812;2139626;89;1.556;1.168;2139626;156.978;1.084;0.988;103.323;39.309;18.322;31.143;89;22;80;15;169;144;97;24;1.291;1.749;0.853;1.696;Lymphocyte
95-9-4-6_46_1.jpg ;24905;118.694;25.371;113;80;223;619.286;0.816;223.141;2956063;112;1.525;2.016;2956063;141.0;1.583;0.984;116.256;34.411;15.762;30.445;113;20;83;4;188;159;112;22;1.516;2.033;2.181;3.269;Lymphocyte
95-8-24-2_175_1.jpg ;44011;158.796;39.549;194;75;221;804.909;0.854;256.285;6988760;180;-0.557;-1.274;6988760;229.81;1.087;0.985;121.074;78.783;22.695;45.883;136;123;60;0;172;153;129;102;-0.426;-0.42;-1.15;-1.489;Neutrophil
95-5-4-1_170_1.jpg ;54430;144.413;22.763;143;85;235;908.548;0.829;285.748;7860377;142;0.712;0.688;7860377;251.745;1.095;0.973;131.897;77.039;11.874;31.429;127;76;105;21;183;192;129;75;0.966;0.903;0.613;0.687;Eosinophil
95-5-11-1_7_1.jpg ;27087;118.815;17.944;114;75;201;627.085;0.866;210.06;3218348;116;1.077;2.291;3218348;176.615;1.177;0.988;108.003;39.635;12.451;20.83;101;32;78;16;173;154;105;32;1.563;2.417;2.975;5.564;Lymphocyte
95-8-20-1_18_1.jpg ;42987;153.395;40.479;182;75;216;784.992;0.877;249.064;6593979;174;-0.532;-1.342;6593979;229.412;1.047;0.989;129.315;84.654;20.314;51.205;144;13;78;5;173;173;135;108;-0.288;-0.327;-1.237;-1.531;Neutrophil
95-9-3-4_206_2.jpg ;14615;115.341;22.123;107;82;214;493.061;0.755;174.943;1685704;109;1.594;2.81;1685704;108.171;1.547;0.977;111.279;30.506;13.572;25.521;104;17;85;3;185;152;108;21;1.559;2.213;2.954;4.796;Eosinophil
95-8-8-2_312_2.jpg ;25283;132.444;22.919;127;77;205;620.198;0.826;213.378;3348593;131;0.491;0.451;3348593;163.497;1.295;0.985;116.306;35.607;13.612;28.205;110;23;87;2;173;147;113;25;1.046;1.847;1.182;2.826;Lymphocyte
95-8-12-4_75_1.jpg ;21198;116.744;31.046;98;78;242;546.5;0.892;175.146;2474749;106;1.37;0.975;2474749;153.757;1.138;0.989;114.413;35.174;20.629;38.279;102;15;84;0;199;163;108;19;1.136;1.727;0.865;1.647;Lymphocyte
95-8-8-1_443_1.jpg ;33852;149.327;52.01;196;21;232;839.436;0.604;246.629;5055004;174;-0.581;-1.116;5055004;197.552;1.392;0.851;128.597;90.666;27.37;54.107;149;10;54;0;193;187;139;112;-0.433;-0.352;-1.173;-1.497;Neutrophil
95-8-8-3_155_2.jpg ;53161;158.594;29.307;180;101;230;925.82;0.779;320.358;8431015;156;0.086;-1.361;8431015;225.206;1.359;0.976;135.392;79.907;19.892;50.511;151;24;93;11;203;179;134;63;0.085;0.224;-1.251;-1.57;Monocyte
95-8-20-2_81_1.jpg ;27067;123.61;25.581;106;85;232;619.855;0.885;202.485;3345740;114;1.519;1.877;3345740;169.812;1.18;0.99;128.346;50.952;19.252;40.645;113;23;88;10;199;186;121;30;0.899;1.255;-0.147;0.404;Lymphocyte
95-8-24-1_113_1.jpg ;26599;154.495;33.006;118;109;228;610.642;0.896;192.938;4109421;143;0.391;-1.454;4109421;177.72;1.068;0.99;107.56;54.448;24.599;47.93;82;13;59;3;164;159;98;26;0.455;0.673;-1.353;-1.269;Lymphocyte
95-8-8-1_437_2.jpg ;46214;135.412;47.388;176;51;210;805.394;0.895;253.16;6257915;158;-0.428;-1.461;6257915;233.557;1.074;0.992;135.053;88.857;22.252;54.511;154;14;84;3;183;179;142;113;-0.349;-0.34;-1.204;-1.538;Neutrophil
95-8-3-1_271_2.jpg ;17637;133.11;53.479;175;30;231;545.002;0.746;182.236;2347653;161;-0.516;-1.323;2347653;141.984;1.188;0.922;119.636;72.369;26.605;50.285;140;9;70;1;182;168;128;94;-0.27;-0.172;-1.316;-1.589;Neutrophil
95-8-10-1_1262_1.jpg ;10123;155.304;45.851;203;76;223;403.789;0.78;140.513;1572143;171;-0.211;-1.685;1572143;102.453;1.29;0.962;138.555;88.909;23.301;61.948;106;12;76;6;186;182;145;100;-0.161;-0.062;-1.503;-1.76;Neutrophil
95-8-27-1_210_6.jpg ;18518;142.063;22.516;129;101;207;647.536;0.555;254.201;2630730;134;0.855;-0.13;2630730;94.2;2.805;0.927;129.463;51.713;14.519;38.858;119;24;102;5;183;166;125;32;0.951;0.99;0.098;-0.182;Eosinophil
95-8-8-1_437_1.jpg ;22274;111.181;44.284;70;56;205;558.843;0.896;175.094;2476452;90;0.397;-1.532;2476452;163.0;1.072;0.99;118.309;53.787;25.356;47.546;91;11;83;3;182;156;112;26;0.294;0.527;-1.364;-1.397;Lymphocyte
95-8-22-2_248_1.jpg ;16732;151.916;18.181;143;123;217;549.428;0.697;197.517;2541866;148;1.026;0.721;2541866;126.363;1.444;0.9;142.717;44.734;12.085;30.035;134;27;122;14;193;163;141;34;1.054;1.807;1.061;2.624;Neutrophil
95-8-8-1_345_1.jpg ;45069;127.063;45.694;160;38;199;797.394;0.891;247.697;5726616;149;-0.556;-1.267;5726616;235.735;1.044;0.989;134.242;80.616;15.961;46.583;144;13;89;3;176;164;137;99;-0.143;-0.362;-0.887;-1.401;Neutrophil
95-8-20-2_24_1.jpg ;175340;209.899;18.814;217;82;233;5761.126;0.066;813.173;36803690;217;-3.259;13.549;36803690;575.0;1.133;0.53;173.164;184.018;11.383;25.716;177;194;107;16;198;211;177;194;-1.784;-3.433;3.217;14.95;Neutrophil
95-8-20-2_198_1.jpg ;26900;118.503;27.331;100;84;228;623.973;0.868;200.42;3187720;107;1.13;0.545;3187720;176.565;1.076;0.987;120.23;44.379;19.057;39.023;105;17;95;7;183;175;112;23;0.857;1.19;-0.475;0.108;Lymphocyte
95-5-4-1_52_1.jpg ;35154;148.755;11.156;147;117;213;719.938;0.852;237.304;5229329;147;1.112;2.787;5229329;196.327;1.199;0.984;127.949;65.598;6.755;15.798;128;60;106;41;162;154;127;61;1.023;2.171;1.813;5.39;Monocyte
95-8-12-5_228_1.jpg ;52221;143.813;43.186;189;55;219;995.117;0.663;287.559;7510042;158;-0.342;-1.398;7510042;246.034;1.095;0.934;124.953;74.981;18.811;48.548;136;12;84;0;172;163;126;84;-0.029;-0.095;-1.162;-1.499;Neutrophil
